log_lambda,lambda,avg_train_error_no_noise,avg_test_error_no_noise,avg_train_error_with_noise,avg_test_error_with_noise,error_ratio_no_noise,error_ratio_with_noise,sparsity_ratio_no_noise,sparsity_ratio_with_noise
0.9752125099739487,2.651730670325791,0.9429207624116364,1.0453104580688923,0.942853758243402,1.0469176151545125,1.1085878047646143,1.1103711535339142,0.48200000000000004,0.47800000000000004
1.0564802191384446,2.876229454360987,0.9485193214449948,1.0435329580907136,0.9483715309869304,1.045095653236727,1.1001704809776283,1.1019896940064617,0.43600000000000005,0.44299999999999995
1.1377479283029404,3.119734581912619,0.9545120734703483,1.0421557752415957,0.9544086425349653,1.0435896765102548,1.091820422399267,1.0934411425051846,0.402,0.41500000000000004
1.219015637467436,3.383855153428234,0.9609408507431152,1.0412750315253358,0.9609583402167636,1.042418409106881,1.0835995063797075,1.084769615373485,0.36900000000000005,0.377
1.3002833466319317,3.670336497780802,0.9678457689802595,1.0407916834707234,0.9679499779826928,1.0417422057680352,1.075369358247359,1.0762355797963166,0.34199999999999997,0.34700000000000003
1.3815510557964275,3.9810717055349722,0.9753927372090345,1.0407960962741103,0.9755804215846698,1.0417801319692663,1.0670533586832105,1.0678567434523398,0.316,0.324
1.462818764960923,4.318114138633851,0.983469904637355,1.0415311660436433,0.9836079168569872,1.0425282926447692,1.0590371511446481,1.0599022992576714,0.28700000000000003,0.28500000000000003
1.5440864741254188,4.683690999171269,0.9918421417177541,1.042980253339013,0.9918894129952103,1.0439033538624631,1.05155872035513,1.0524392539992804,0.25,0.252
1.6253541832899145,5.0802180469130205,1.0005809047197536,1.0451642946867632,1.000678480282467,1.0461615229957832,1.0445575063012988,1.0454522042889114,0.223,0.225
1.7066218924544105,5.510315562821569,1.009826545756721,1.0482358772081297,1.0098376765361865,1.0492172658203782,1.0380355731514528,1.0389959596469667,0.20099999999999998,0.20400000000000001
1.787889601618906,5.976825664072415,1.019443242854125,1.052496114500702,1.019574729820755,1.0534427068214232,1.0324224736180891,1.0332177485475953,0.183,0.184
1.8691573107834019,6.482831084981076,1.029940697757023,1.0580230345260913,1.0300055520641018,1.05895896082987,1.0272659744684576,1.0281099540752439,0.16399999999999998,0.16799999999999998
1.9504250199478976,7.031675547946469,1.0410867096600351,1.0649956131627598,1.041124755156014,1.0659685436321609,1.0229653335124527,1.023862451020506,0.15199999999999997,0.14999999999999997
2.031692729112393,7.626985859023444,1.0528906946347865,1.0733198517745528,1.0529700260542265,1.0743119364415514,1.0194029230611186,1.0202682981084457,0.13399999999999998,0.139
2.1129604382768887,8.2726958741337,1.065488457308904,1.0832966920173301,1.0658570383295884,1.0843445728111398,1.0167136814915896,1.0173452290661091,0.12400000000000003,0.12599999999999997
2.1942281474413847,8.973072494285633,1.0794867770297651,1.0952049861582687,1.0799875510248615,1.096321205127645,1.014560816735294,1.0151239281298043,0.12000000000000002,0.119
2.2754958566058807,9.732743861581504,1.0953562595559956,1.109428136500016,1.0958358378118045,1.1104841764977151,1.0128468494348355,1.013367274714396,0.11199999999999999,0.11399999999999999
2.356763565770376,10.556729942333291,1.1134321612800888,1.126338638971497,1.1140500311738655,1.1273958698351252,1.0115916156729028,1.0119795685003459,0.11000000000000001,0.11099999999999999
2.438031274934872,11.450475699382817,1.134197835732412,1.1462726245046675,1.1347897417615287,1.1474054032695467,1.0106461045787996,1.011117179723915,0.10600000000000001,0.10700000000000001
2.5192989840993674,12.419887072831301,1.1582051757534797,1.1695540538014737,1.1588960861304052,1.1707884863290419,1.0097986766814533,1.0102618348106998,0.10600000000000001,0.10600000000000001
2.6005666932638634,13.471370006941845,1.1862642863582402,1.1968280342635615,1.1869326362585766,1.1980372783831919,1.0089050543178295,1.0093557475676287,0.10500000000000001,0.10500000000000001
2.6818344024283594,14.61187278110748,1.2190590189131068,1.2287657523157418,1.2197761246351662,1.2300243363157712,1.0079624802835956,1.0084017152603888,0.10500000000000001,0.10500000000000001
2.763102111592855,15.848931924611133,1.2570338874006364,1.2659208872371466,1.2576852462314823,1.2671370430220075,1.0070698172305341,1.0075152323038268,0.10200000000000001,0.101
