log_lambda,lambda,avg_train_error_no_noise,avg_test_error_no_noise,avg_train_error_with_noise,avg_test_error_with_noise,error_ratio_no_noise,error_ratio_with_noise,sparsity_ratio_no_noise,sparsity_ratio_with_noise
-0.7988560526714035,0.44984326689694465,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
-0.6578814551411561,0.517947467923121,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
-0.5169068576109083,0.5963623316594643,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
-0.37593226008066033,0.6866488450043002,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
-0.23495766255041314,0.7906043210907697,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
-0.09398306502016521,0.9102981779915218,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.04699153251008206,1.0481131341546852,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.1879661300403304,1.2067926406393288,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.32894072757057785,1.3894954943731375,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.4699153251008252,1.5998587196060574,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.6108899226310736,1.8420699693267164,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.7518645201613209,2.1209508879201904,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
0.8928391176915682,2.44205309454865,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.0338137152218165,2.8117686979742307,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.174788312752064,3.2374575428176433,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.3157629102823112,3.727593720314938,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.4567375078125597,4.291934260128778,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.597712105342807,4.941713361323833,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.7386867028730542,5.689866029018293,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
1.8796613004033027,6.551285568595509,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
2.02063589793355,7.543120063354615,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
2.161610495463797,8.68511373751352,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
2.302585092994046,10.0,1.0756667387542687,1.0410886939210267,1.0756667387542687,1.0410886939210267,0.9678543143638643,0.9678543143638643,0.0,0.0
